Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
906,CA-2016-120658,09/12/2019,09/15/2019,Standard Class,SA-20095,Sandra Flanagan,Corporate,United States,Fort Lauderdale,Florida,33311,South,TEC-CO-10003159,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,505.19
907,CA-2016-193773,09/13/2019,09/18/2019,Second Class,BR-39814,Brosina Hoffman,Consumer,United States,Tampa,Florida,33311,East,OFF-ST-10006487,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,6.16
908,CA-2018-138464,09/16/2019,09/21/2019,First Class,DA-41101,Darrin Van Huff,Home Office,United States,Houston,Texas,77041,West,TEC-PH-10002503,Technology,Phones,Samsung Galaxy S4,522.47
909,CA-2016-120974,09/18/2019,09/23/2019,Standard Class,IR-39231,Irene Maddox,Corporate,United States,New York City,New York,10008,Central,TEC-PH-10003730,Technology,Phones,Samsung Galaxy S4,643.62
910,CA-2017-160659,09/19/2019,09/25/2019,Standard Class,AL-22914,Alejandro Grove,Corporate,United States,Dallas,Texas,77041,East,FUR-BO-10006656,Furniture,Bookcases,Bush Somerset Collection Bookcase,262.78
911,CA-2016-195547,09/20/2019,09/24/2019,Standard Class,HA-20463,Harold Pawlan,Corporate,United States,Los Angeles,California,90036,Central,FUR-TA-10009965,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,416.63
912,CA-2018-125006,09/20/2019,09/24/2019,Standard Class,SE-11668,Sean O'Donnell,Consumer,United States,Spokane,Washington,98103,West,OFF-AR-10003022,Office Supplies,Art,Newell 318 Art Markers,10.62
913,CA-2016-151349,09/20/2019,09/26/2019,First Class,RU-96849,Ruben Hope,Consumer,United States,Fort Lauderdale,Florida,33311,West,FUR-FU-10003893,Furniture,Furnishings,Eldon Expressions Desk Organizer,521.21
914,CA-2017-159022,09/23/2019,09/25/2019,Second Class,SE-48481,Sean O'Donnell,Corporate,United States,Chicago,Illinois,60610,West,OFF-AR-10007892,Office Supplies,Art,Newell 318 Art Markers,45.4
915,CA-2017-171358,09/27/2019,09/29/2019,Standard Class,RU-78681,Ruben Hope,Corporate,United States,Buffalo,New York,10008,West,TEC-CO-10002725,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,529.11
916,CA-2018-193745,09/28/2019,09/30/2019,Standard Class,ZU-10038,Zuschuss Donatelli,Consumer,United States,Miami,Florida,33311,West,FUR-TA-10006524,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,304.65
917,CA-2016-150841,09/30/2019,10/02/2019,Standard Class,DA-97305,Darrin Van Huff,Consumer,United States,Peoria,Illinois,60610,East,TEC-PH-10001096,Technology,Phones,Samsung Galaxy S4,320.61
918,CA-2017-169010,10/02/2019,10/05/2019,Second Class,BR-90245,Brosina Hoffman,Consumer,United States,San Francisco,California,90036,West,TEC-CO-10002105,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,709.93
919,CA-2016-123787,10/02/2019,10/05/2019,Second Class,DA-26173,Darrin Van Huff,Consumer,United States,Houston,Texas,77041,West,TEC-MA-10001785,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,526.34
920,CA-2017-199323,10/05/2019,10/08/2019,Standard Class,SE-47004,Sean O'Donnell,Home Office,United States,Miami,Florida,33311,East,TEC-CO-10003434,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,626.61
921,CA-2016-124958,10/08/2019,10/10/2019,Standard Class,RU-71379,Ruben Hope,Corporate,United States,Peoria,Illinois,60610,Central,FUR-CH-10009747,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,255.86
922,CA-2018-142751,10/12/2019,10/16/2019,Second Class,RU-75524,Ruben Hope,Corporate,United States,Tacoma,Washington,98103,West,OFF-LA-10009390,Office Supplies,Labels,Self-Adhesive Address Labels,53.36
923,CA-2018-135216,10/12/2019,10/14/2019,Standard Class,HA-73434,Harold Pawlan,Consumer,United States,Tacoma,Washington,98103,Central,FUR-TA-10002412,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,10.0
924,CA-2018-111439,10/13/2019,10/16/2019,Standard Class,DA-12009,Darrin Van Huff,Consumer,United States,Houston,Texas,77041,East,OFF-AP-10006848,Office Supplies,Appliances,Kensington SafeMouse Mouse Pad with Gel Wrist Rest,59.94
925,CA-2017-151216,10/18/2019,10/24/2019,Standard Class,DA-18752,Darrin Van Huff,Consumer,United States,Los Angeles,California,90036,East,TEC-AC-10003043,Technology,Accessories,Logitech Wireless Headset,425.26
926,CA-2017-143454,10/18/2019,10/24/2019,First Class,AL-42472,Alejandro Grove,Consumer,United States,Miami,Florida,33311,West,OFF-ST-10005523,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,22.63
927,CA-2018-184341,10/19/2019,10/24/2019,First Class,ZU-80654,Zuschuss Donatelli,Consumer,United States,Spokane,Washington,98103,West,FUR-FU-10009448,Furniture,Furnishings,Eldon Expressions Desk Organizer,145.53
928,CA-2017-134240,10/20/2019,10/23/2019,Standard Class,HA-59914,Harold Pawlan,Consumer,United States,Dallas,Texas,77041,East,FUR-FU-10007515,Furniture,Furnishings,Eldon Expressions Desk Organizer,221.94
929,CA-2018-145303,10/21/2019,10/23/2019,Standard Class,SA-27862,Sandra Flanagan,Corporate,United States,Seattle,Washington,98103,Central,TEC-PH-10005423,Technology,Phones,Samsung Galaxy S4,198.79
930,CA-2018-159032,10/25/2019,10/28/2019,Standard Class,CL-67177,Claire Gute,Corporate,United States,Albany,New York,10008,South,FUR-TA-10004614,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,206.22
931,CA-2018-176270,10/28/2019,11/03/2019,Standard Class,RU-45676,Ruben Hope,Consumer,United States,Houston,Texas,77041,West,TEC-CO-10008850,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,224.47
932,CA-2018-178453,10/30/2019,11/05/2019,Same Day,IR-16143,Irene Maddox,Home Office,United States,Los Angeles,California,90036,West,OFF-AR-10005285,Office Supplies,Art,Newell 318 Art Markers,57.98
933,CA-2017-195283,10/31/2019,11/06/2019,Second Class,ZU-25054,Zuschuss Donatelli,Corporate,United States,Chicago,Illinois,60610,West,TEC-AC-10005675,Technology,Accessories,Logitech Wireless Headset,565.5
934,CA-2017-159327,11/01/2019,11/07/2019,Standard Class,DA-45008,Darrin Van Huff,Corporate,United States,Albany,New York,10008,West,FUR-CH-10007855,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,342.09
935,CA-2018-134396,11/02/2019,11/07/2019,First Class,CL-47011,Claire Gute,Consumer,United States,Peoria,Illinois,60610,West,FUR-FU-10008970,Furniture,Furnishings,Eldon Expressions Desk Organizer,327.23
936,CA-2016-131704,11/02/2019,11/05/2019,Second Class,SA-65503,Sandra Flanagan,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10009217,Office Supplies,Paper,Xerox 1970 Multipurpose Paper,6.33
937,CA-2016-182786,11/02/2019,11/06/2019,Second Class,ZU-72494,Zuschuss Donatelli,Corporate,United States,Buffalo,New York,10008,East,FUR-TA-10001730,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,333.46
938,CA-2017-194375,11/03/2019,11/05/2019,Standard Class,CL-70905,Claire Gute,Home Office,United States,Albany,New York,10008,West,FUR-BO-10005454,Furniture,Bookcases,Bush Somerset Collection Bookcase,261.16
939,CA-2018-143909,11/03/2019,11/09/2019,Standard Class,DA-69424,Darrin Van Huff,Consumer,United States,Chicago,Illinois,60610,East,OFF-PA-10003359,Office Supplies,Paper,Xerox 1970 Multipurpose Paper,61.58
940,CA-2018-134438,11/04/2019,11/07/2019,Standard Class,KE-73543,Ken Lonsdale,Consumer,United States,Tampa,Florida,33311,East,OFF-BI-10006883,Office Supplies,Binders,Ibico Standard Binders,32.87
941,CA-2016-177053,11/04/2019,11/10/2019,Standard Class,BR-89234,Brosina Hoffman,Corporate,United States,Houston,Texas,77041,West,FUR-BO-10004750,Furniture,Bookcases,Bush Somerset Collection Bookcase,374.23
942,CA-2018-116268,11/04/2019,11/06/2019,Second Class,KE-67402,Ken Lonsdale,Corporate,United States,Buffalo,New York,10008,West,FUR-BO-10005628,Furniture,Bookcases,Bush Somerset Collection Bookcase,345.22
943,CA-2017-173513,11/04/2019,11/06/2019,First Class,KE-26224,Ken Lonsdale,Home Office,United States,Peoria,Illinois,60610,West,OFF-LA-10001044,Office Supplies,Labels,Self-Adhesive Address Labels,34.35
944,CA-2018-146767,11/05/2019,11/10/2019,Standard Class,SE-23119,Sean O'Donnell,Corporate,United States,Austin,Texas,77041,Central,TEC-AC-10008886,Technology,Accessories,Logitech Wireless Headset,382.48
945,CA-2018-167542,11/05/2019,11/11/2019,Standard Class,IR-92926,Irene Maddox,Corporate,United States,Los Angeles,California,90036,South,TEC-MA-10008293,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,553.01
946,CA-2018-127669,11/07/2019,11/12/2019,Standard Class,AL-96998,Alejandro Grove,Consumer,United States,Los Angeles,California,90036,East,FUR-BO-10005141,Furniture,Bookcases,Bush Somerset Collection Bookcase,236.77
947,CA-2018-149344,11/07/2019,11/10/2019,Second Class,ZU-29923,Zuschuss Donatelli,Corporate,United States,Houston,Texas,77041,West,TEC-AC-10001653,Technology,Accessories,Logitech Wireless Headset,706.02
948,CA-2017-126454,11/08/2019,11/12/2019,Standard Class,HA-53216,Harold Pawlan,Corporate,United States,Dallas,Texas,77041,Central,FUR-FU-10007292,Furniture,Furnishings,Eldon Expressions Desk Organizer,356.51
949,CA-2018-141586,11/08/2019,11/12/2019,Standard Class,HA-40738,Harold Pawlan,Corporate,United States,San Diego,California,90036,West,OFF-LA-10001645,Office Supplies,Labels,Self-Adhesive Address Labels,25.55
950,CA-2016-111374,11/08/2019,11/12/2019,Standard Class,SA-13502,Sandra Flanagan,Consumer,United States,Miami,Florida,33311,Central,FUR-TA-10001144,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,307.34
951,CA-2016-121686,11/11/2019,11/16/2019,Second Class,HA-15850,Harold Pawlan,Corporate,United States,Dallas,Texas,77041,West,OFF-PA-10005601,Office Supplies,Paper,Xerox 1970 Multipurpose Paper,20.92
952,CA-2018-150345,11/12/2019,11/17/2019,First Class,BR-41894,Brosina Hoffman,Consumer,United States,Buffalo,New York,10008,East,FUR-BO-10004490,Furniture,Bookcases,Bush Somerset Collection Bookcase,141.9
953,CA-2016-128127,11/14/2019,11/20/2019,Standard Class,KE-78824,Ken Lonsdale,Corporate,United States,Dallas,Texas,77041,East,FUR-CH-10004492,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,480.88
954,CA-2016-161977,11/15/2019,11/21/2019,First Class,DA-51316,Darrin Van Huff,Home Office,United States,San Francisco,California,90036,East,OFF-BI-10004759,Office Supplies,Binders,Ibico Standard Binders,54.07
955,CA-2018-149792,11/16/2019,11/18/2019,Second Class,IR-14100,Irene Maddox,Corporate,United States,San Francisco,California,90036,Central,TEC-CO-10005215,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,223.54
956,CA-2017-182064,11/16/2019,11/22/2019,Standard Class,HA-16890,Harold Pawlan,Consumer,United States,Chicago,Illinois,60610,South,OFF-ST-10009318,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,17.33
957,CA-2016-120269,11/16/2019,11/22/2019,Standard Class,HA-54195,Harold Pawlan,Consumer,United States,Miami,Florida,33311,West,FUR-CH-10005026,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,181.84
958,CA-2017-113927,11/17/2019,11/19/2019,First Class,AL-96359,Alejandro Grove,Consumer,United States,Seattle,Washington,98103,West,TEC-PH-10008481,Technology,Phones,Samsung Galaxy S4,519.79
959,CA-2018-194086,11/17/2019,11/23/2019,First Class,SA-40929,Sandra Flanagan,Corporate,United States,Albany,New York,10008,West,TEC-AC-10004515,Technology,Accessories,Logitech Wireless Headset,332.59
960,CA-2018-180044,11/18/2019,11/21/2019,Standard Class,PE-43912,Pete Kriz,Consumer,United States,Seattle,Washington,98103,East,OFF-BI-10004545,Office Supplies,Binders,Ibico Standard Binders,18.08
961,CA-2018-120962,11/18/2019,11/21/2019,Standard Class,SE-82279,Sean O'Donnell,Consumer,United States,Chicago,Illinois,60610,South,OFF-ST-10002775,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,13.44
962,CA-2017-120827,11/19/2019,11/21/2019,Second Class,SE-25021,Sean O'Donnell,Corporate,United States,San Diego,California,90036,West,TEC-CO-10008697,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,273.65
963,CA-2016-195217,11/27/2019,11/29/2019,Standard Class,SA-51637,Sandra Flanagan,Consumer,United States,Albany,New York,10008,West,FUR-BO-10008339,Furniture,Bookcases,Bush Somerset Collection Bookcase,388.22
964,CA-2017-168377,11/28/2019,12/04/2019,Standard Class,CL-49906,Claire Gute,Corporate,United States,Miami,Florida,33311,East,OFF-BI-10003676,Office Supplies,Binders,Ibico Standard Binders,64.21
965,CA-2016-123732,11/28/2019,12/04/2019,Standard Class,PE-51920,Pete Kriz,Corporate,United States,New York City,New York,10008,East,OFF-ST-10005283,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,21.54
966,CA-2017-137606,11/29/2019,12/01/2019,Standard Class,DA-64390,Darrin Van Huff,Consumer,United States,Dallas,Texas,77041,Central,OFF-BI-10008422,Office Supplies,Binders,Ibico Standard Binders,25.9
967,CA-2016-121536,11/30/2019,12/06/2019,Standard Class,ZU-61451,Zuschuss Donatelli,Home Office,United States,Los Angeles,California,90036,South,TEC-CO-10009431,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,548.12
968,CA-2016-123277,12/01/2019,12/05/2019,Standard Class,AL-38787,Alejandro Grove,Consumer,United States,Los Angeles,California,90036,South,OFF-PA-10009785,Office Supplies,Paper,Xerox 1970 Multipurpose Paper,47.2
969,CA-2016-126942,12/03/2019,12/08/2019,Standard Class,AL-77873,Alejandro Grove,Corporate,United States,Buffalo,New York,10008,West,TEC-AC-10009045,Technology,Accessories,Logitech Wireless Headset,304.54
970,CA-2016-167033,12/04/2019,12/07/2019,Standard Class,BR-44676,Brosina Hoffman,Corporate,United States,Tacoma,Washington,98103,East,OFF-PA-10008990,Office Supplies,Paper,Xerox 1970 Multipurpose Paper,61.86
971,CA-2018-174999,12/05/2019,12/11/2019,Second Class,AL-63455,Alejandro Grove,Corporate,United States,Albany,New York,10008,South,OFF-ST-10004341,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,60.2
972,CA-2016-144572,12/05/2019,12/11/2019,Same Day,PE-88458,Pete Kriz,Corporate,United States,San Diego,California,90036,Central,TEC-PH-10005722,Technology,Phones,Samsung Galaxy S4,582.68
973,CA-2016-196036,12/06/2019,12/09/2019,Standard Class,ZU-77700,Zuschuss Donatelli,Home Office,United States,Spokane,Washington,98103,South,TEC-AC-10005862,Technology,Accessories,Logitech Wireless Headset,724.97
974,CA-2016-173926,12/06/2019,12/10/2019,Standard Class,SE-69876,Sean O'Donnell,Consumer,United States,Tampa,Florida,33311,West,OFF-AP-10006050,Office Supplies,Appliances,Kensington SafeMouse Mouse Pad with Gel Wrist Rest,49.43
975,CA-2016-177501,12/07/2019,12/12/2019,Standard Class,RU-87894,Ruben Hope,Consumer,United States,Houston,Texas,77041,East,TEC-PH-10008623,Technology,Phones,Samsung Galaxy S4,252.5
976,CA-2018-118685,12/08/2019,12/11/2019,Standard Class,RU-41842,Ruben Hope,Home Office,United States,Houston,Texas,77041,South,FUR-FU-10009557,Furniture,Furnishings,Eldon Expressions Desk Organizer,198.79
977,CA-2016-137507,12/10/2019,12/15/2019,Standard Class,DA-12587,Darrin Van Huff,Consumer,United States,Buffalo,New York,10008,East,FUR-CH-10007835,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,225.23
978,CA-2016-116200,12/11/2019,12/15/2019,Standard Class,PE-86956,Pete Kriz,Corporate,United States,Naperville,Illinois,60610,East,FUR-BO-10008893,Furniture,Bookcases,Bush Somerset Collection Bookcase,359.34
979,CA-2016-115032,12/11/2019,12/14/2019,Same Day,AL-72302,Alejandro Grove,Corporate,United States,Miami,Florida,33311,East,TEC-AC-10002590,Technology,Accessories,Logitech Wireless Headset,533.42
980,CA-2017-165768,12/14/2019,12/20/2019,Standard Class,ZU-16501,Zuschuss Donatelli,Consumer,United States,San Diego,California,90036,South,OFF-PA-10007298,Office Supplies,Paper,Xerox 1970 Multipurpose Paper,31.28
981,CA-2017-174906,12/14/2019,12/17/2019,First Class,ZU-69700,Zuschuss Donatelli,Corporate,United States,Albany,New York,10008,West,OFF-AR-10007646,Office Supplies,Art,Newell 318 Art Markers,44.49
982,CA-2017-194547,12/15/2019,12/20/2019,Standard Class,IR-24988,Irene Maddox,Corporate,United States,San Francisco,California,90036,Central,OFF-PA-10009354,Office Supplies,Paper,Xerox 1970 Multipurpose Paper,14.43
983,CA-2018-127142,12/15/2019,12/20/2019,First Class,ZU-41398,Zuschuss Donatelli,Consumer,United States,Austin,Texas,77041,East,FUR-CH-10001744,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,257.22
984,CA-2018-192838,12/15/2019,12/17/2019,First Class,DA-96841,Darrin Van Huff,Consumer,United States,San Diego,California,90036,West,TEC-MA-10003079,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,585.5
985,CA-2018-156489,12/17/2019,12/20/2019,Same Day,ZU-72841,Zuschuss Donatelli,Consumer,United States,Dallas,Texas,77041,East,OFF-PA-10006554,Office Supplies,Paper,Xerox 1970 Multipurpose Paper,35.6
986,CA-2016-115501,12/18/2019,12/24/2019,Standard Class,BR-48075,Brosina Hoffman,Consumer,United States,Fort Lauderdale,Florida,33311,West,TEC-AC-10009194,Technology,Accessories,Logitech Wireless Headset,447.13
987,CA-2016-155135,12/20/2019,12/24/2019,Standard Class,BR-99461,Brosina Hoffman,Consumer,United States,Seattle,Washington,98103,East,TEC-AC-10003850,Technology,Accessories,Logitech Wireless Headset,396.21
988,CA-2018-193893,12/21/2019,12/25/2019,First Class,HA-28512,Harold Pawlan,Corporate,United States,Fort Lauderdale,Florida,33311,East,TEC-CO-10003460,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,388.79
989,CA-2018-174340,12/22/2019,12/28/2019,Second Class,SE-55143,Sean O'Donnell,Corporate,United States,San Francisco,California,90036,East,OFF-AR-10001524,Office Supplies,Art,Newell 318 Art Markers,24.31
990,CA-2017-199411,12/22/2019,12/25/2019,Second Class,IR-51434,Irene Maddox,Corporate,United States,Spokane,Washington,98103,East,FUR-FU-10001411,Furniture,Furnishings,Eldon Expressions Desk Organizer,386.96
991,CA-2018-145642,12/23/2019,12/29/2019,Standard Class,KE-20377,Ken Lonsdale,Home Office,United States,Miami,Florida,33311,West,FUR-BO-10004385,Furniture,Bookcases,Bush Somerset Collection Bookcase,326.38
992,CA-2017-196656,12/24/2019,12/26/2019,Standard Class,SE-71483,Sean O'Donnell,Corporate,United States,San Francisco,California,90036,West,OFF-AP-10004998,Office Supplies,Appliances,Kensington SafeMouse Mouse Pad with Gel Wrist Rest,35.58
993,CA-2018-163322,12/24/2019,12/27/2019,Standard Class,BR-32517,Brosina Hoffman,Corporate,United States,New York City,New York,10008,Central,TEC-MA-10009075,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,526.1
994,CA-2016-139238,12/26/2019,12/28/2019,Standard Class,ZU-87600,Zuschuss Donatelli,Corporate,United States,Tacoma,Washington,98103,East,OFF-PA-10003444,Office Supplies,Paper,Xerox 1970 Multipurpose Paper,38.75
995,CA-2016-166232,12/27/2019,01/02/2020,First Class,RU-43150,Ruben Hope,Consumer,United States,San Francisco,California,90036,West,FUR-TA-10008166,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,478.87
996,CA-2016-147260,12/28/2019,12/31/2019,Second Class,KE-15069,Ken Lonsdale,Consumer,United States,San Diego,California,90036,West,TEC-MA-10009365,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,645.55
